name,website,root_domain,federal_state,profil,domain,mx_records,ips,asn,smtp_banner
Gemeindeverwaltung,https://www.rosenbach.de/inhalte/rosenbach/_inhalt/_service/verwaltung/verwaltung,rosenbach.de,Sachsen,rathaus,rosenbach.de,"['s2vg300mr02.pzd-svn.de', 's2vg300mr01.pzd-svn.de']","['31.12.60.33', '31.12.60.32']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Rathaus Kreischa,https://www.kreischa.de/,kreischa.de,Sachsen,rathaus,kreischa.de,"['s2vg300mr02.pzd-svn.de', 's2vg300mr01.pzd-svn.de']","['31.12.60.33', '31.12.60.32']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Rathaus Lichtenau,https://www.gemeinde-lichtenau.de/,gemeinde-lichtenau.de,Sachsen,rathaus,gemeinde-lichtenau.de,"['s2vg300mr02.pzd-svn.de', 's2vg300mr01.pzd-svn.de']","['31.12.60.33', '31.12.60.32']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Stadtverwaltung Geyer,https://www.stadt-geyer.de/,stadt-geyer.de,Sachsen,rathaus,stadt-geyer.de,['mail.kabeljournal.de'],['77.235.187.53'],"[{'asn': '21413', 'asn_org': 'ENVIA-TEL-AS D-09114 Chemnitz, DE', 'network': 'KABELJOURNAL-LAN'}]",['220 mail.kabeljournal.de ESMTP\r\n']
Gemeindeverwaltung Teutschenthal,https://www.gemeinde-teutschenthal.de/de/buerger-verwaltung.html,gemeinde-teutschenthal.de,Sachsen,rathaus,gemeinde-teutschenthal.de,"['ms67041736.msv1.invalid', 'mx02.hornetsecurity.com', 'mx01.hornetsecurity.com', 'mx03.hornetsecurity.com', 'mx04.hornetsecurity.com']","['94.100.136.7', '[Errno 11001] getaddrinfo failed', '94.100.136.8', '94.100.134.8', '94.100.132.8']","[{'asn': '24679', 'asn_org': 'SSERV-AS, DE', 'network': 'HORNETSECURITY-NET'}, ""'[Errno 11001] getaddrinfo failed' does not appear to be an IPv4 or IPv6 address"", {'asn': '24679', 'asn_org': 'SSERV-AS, DE', 'network': 'HORNETSECURITY-NET'}, {'asn': '12676', 'asn_org': 'NCORE-AS HKN GmbH, DE', 'network': 'ANTISPAMEUROPE-NET'}, {'asn': '25394', 'asn_org': 'MK-NETZDIENSTE-AS, DE', 'network': 'ANTISPAMEUROPE-NET'}]","['[Errno 11001] getaddrinfo failed', '220 mx-gate21-hz2.hornetsecurity.com\r\n', '220 mx-gate208-hz1.hornetsecurity.com\r\n', '220 mx-gate48-hz3.hornetsecurity.com\r\n', '220 mx-gate22-hz2.hornetsecurity.com\r\n']"
Gemeindeverwaltung,https://www.naundorf-sachsen.de/,naundorf-sachsen.de,Sachsen,rathaus,naundorf-sachsen.de,['dedi4964.your-server.de'],"['2a01:4f8:d0a:601e::2', '136.243.123.103']","[{'asn': '24940', 'asn_org': 'HETZNER-AS, DE', 'network': 'HOS-14991'}, {'asn': '24940', 'asn_org': 'HETZNER-AS, DE', 'network': 'HETZNER-nbg1-dc1'}]",['220 dedi4964.your-server.de Exim ESMTP Service ready\r\n']
Verbandsgemeinde Flechtlingen - Außenstelle Erxleben,https://www.vg-flechtingen.de/rathaus/verbandsgemeinde/mitgliedsgemeinden/erxleben,vg-flechtingen.de,Sachsen,rathaus,vg-flechtingen.de,['vgflechtingen-de0e.o-v1.mx.microsoft'],"['2a01:111:f403:ca27::', '52.101.170.2', '2a01:111:f403:ca2d::1', '2a01:111:f403:ca2d::2', '2a01:111:f403:ca2d::', '52.101.170.0', '52.101.168.0', '52.101.170.1']","[{'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'MSFT'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'MSFT'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'MSFT'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'MSFT'}]","['220 FR3PEPF00000487.mail.protection.outlook.com Microsoft ESMTP MAIL Service ready at Mon, 20 Apr 2026 07:25:38 +0000 [08DE9CDFDD984C84]\r\n']"
Stadtverwaltung Löbau,https://www.loebau.de,loebau.de,Sachsen,rathaus,loebau.de,['mail.loebau.de'],['178.13.120.165'],"[{'asn': '3209', 'asn_org': 'VODANET International IP-Backbone of Vodafone, DE', 'network': 'STLOE-NET'}]",['220 MAIL02.svl.local ESMTP Service ready\r\n']
Gemeindeamt,https://www.gemeinde-rosenbach.de/,gemeinde-rosenbach.de,Sachsen,rathaus,gemeinde-rosenbach.de,"['mx4.mm-com.de', 'mx3.mm-com.de']","['80.156.57.144', '80.156.57.143']","[{'asn': '3320', 'asn_org': 'DTAG Internet service provider operations, DE', 'network': 'MMCOM-NET'}, {'asn': '3320', 'asn_org': 'DTAG Internet service provider operations, DE', 'network': 'MMCOM-NET'}]","['220 mx4.mm-com.de ESMTP Postfix\r\n', '220 mx3.mm-com.de ESMTP Postfix\r\n']"
Rathaus,https://www.leisnig.de/,leisnig.de,Sachsen,rathaus,leisnig.de,"['s2vg300mr02.pzd-svn.de', 's2vg300mr01.pzd-svn.de']","['31.12.60.33', '31.12.60.32']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Rathaus,http://Gemeinde-Rechenberg-Bienenmuehle.de,Gemeinde-Rechenberg-Bienenmuehle.de,Sachsen,rathaus,Gemeinde-Rechenberg-Bienenmuehle.de,"['s2vg300mr01.pzd-svn.de', 's2vg300mr02.pzd-svn.de']","['31.12.60.32', '31.12.60.33']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Rathaus,https://www.hainichen.de/,hainichen.de,Sachsen,rathaus,hainichen.de,"['s2vg300mr01.pzd-svn.de', 's2vg300mr02.pzd-svn.de']","['31.12.60.32', '31.12.60.33']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Rathaus,https://www.ottendorf-okrilla.de/,ottendorf-okrilla.de,Sachsen,rathaus,ottendorf-okrilla.de,"['s2vg300mr01.pzd-svn.de', 's2vg300mr02.pzd-svn.de']","['31.12.60.32', '31.12.60.33']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Rathaus,https://www.lauta.de/start.html,lauta.de,Sachsen,rathaus,lauta.de,"['mailgate.lauta.de', 'mx.lauta.de']",['80.153.95.182'],"[{'asn': '3320', 'asn_org': 'DTAG Internet service provider operations, DE', 'network': 'DTAG-STATIC04'}]","['220-mailgate.lauta.de ESMTP Postfix\r\n', '220-mailgate.lauta.de ESMTP Postfix\r\n']"
Rathaus,https://www.stadt-luetzen.de/,stadt-luetzen.de,Sachsen,rathaus,stadt-luetzen.de,"['mx03.kdmails.de', 'mx01.kdmails.de', 'mx02.kdmails.de']","['2a01:4f8:11a:725::ebb:1', '162.55.249.141', '178.63.209.233', '178.63.209.229', '2a01:4f8:d1:c500::ebb:25', '2a01:4f8:11a:725::ebb:2']","[{'asn': '24940', 'asn_org': 'HETZNER-AS, DE', 'network': 'EDV-BERATUNG-BAUMGARTEN-GMBH'}, {'asn': '24940', 'asn_org': 'HETZNER-AS, DE', 'network': 'EDV-BERATUNG-BAUMGARTEN-GMBH'}, {'asn': '24940', 'asn_org': 'HETZNER-AS, DE', 'network': 'EDV-BERATUNG-BAUMGARTEN-GMBH'}, {'asn': '24940', 'asn_org': 'HETZNER-AS, DE', 'network': 'EDV-BERATUNG-BAUMGARTEN-GMBH'}, {'asn': '24940', 'asn_org': 'HETZNER-AS, DE', 'network': 'EDV-BERATUNG-BAUMGARTEN-GMBH'}, {'asn': '24940', 'asn_org': 'HETZNER-AS, DE', 'network': 'EDV-BERATUNG-BAUMGARTEN-GMBH'}]","['220 mx03.kdmails.de ESMTP Postfix\r\n', '220 mx01.kdmails.de ESMTP Postfix\r\n', '220 mx02.kdmails.de ESMTP Postfix\r\n']"
Gemeindeverwaltung Moritzburg,https://www.moritzburg.de/moritzburg/idx.asp,moritzburg.de,Sachsen,rathaus,moritzburg.de,"['s2vg300mr02.pzd-svn.de', 's2vg300mr01.pzd-svn.de']","['31.12.60.33', '31.12.60.32']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Rathaus,https://www.bischofswerda.de,bischofswerda.de,Sachsen,rathaus,bischofswerda.de,"['mx00.ionos.de', 'mx01.ionos.de']","['217.72.192.67', '212.227.15.41']","[{'asn': '8560', 'asn_org': 'IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE', 'network': 'WEBDE1'}, {'asn': '8560', 'asn_org': 'IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE', 'network': 'ionos-inf'}]","['554-kundenserver.de (mxeue002) Nemesis ESMTP Service not available\r\n554-No SMTP service\r\n554-IP address is block listed.\r\n554 For explanation visit https://postmaster.1und1.de/en/case?c=r0301&i=ip&v=84.150.214.212&r=1MgQ9v-1vl9cR2zJX-00ZFq3\r\n', '554-kundenserver.de (mxeue102) Nemesis ESMTP Service not available\r\n554-No SMTP service\r\n554-IP address is block listed.\r\n554 For explanation visit https://postmaster.1und1.de/en/case?c=r0301&i=ip&v=84.150.214.212&r=1MghTO-1vksMy366e-00mcwq\r\n']"
Gemeindeverwaltung Bobritzsch-Hilbersdorf,https://www.bobritzsch-hilbersdorf.de/,bobritzsch-hilbersdorf.de,Sachsen,rathaus,bobritzsch-hilbersdorf.de,['smtpin.rzone.de'],"['2a01:238:20a:202:50f0::1097', '81.169.145.97']","[{'asn': '6724', 'asn_org': 'STRATO STRATO AG, DE', 'network': 'STRATO-RZG-SHARED-KARLSRUHE'}, {'asn': '6724', 'asn_org': 'STRATO STRATO AG, DE', 'network': 'STRATO-RZG-KA'}]",['220 smtpin.rzone.de ESMTP RZmta 55.0.1 ready (mi39)\r\n']
Rathaus,https://www.delitzsch.de/,delitzsch.de,Sachsen,rathaus,delitzsch.de,"['s2vg300mr02.pzd-svn.de', 's2vg300mr01.pzd-svn.de']","['31.12.60.33', '31.12.60.32']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Gemeindeamt,https://www.schwepnitz.de/,schwepnitz.de,Sachsen,rathaus,schwepnitz.de,"['s2vg300mr01.pzd-svn.de', 's2vg300mr02.pzd-svn.de']","['31.12.60.32', '31.12.60.33']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Rathaus Eilenburg,https://eilenburg.de/rathaus/stadtverwaltung,eilenburg.de,Sachsen,rathaus,eilenburg.de,"['mail03.mail-gw.de', 'mail02.mail-gw.de']","['95.130.17.227', '95.130.17.235']","[{'asn': '13246', 'asn_org': 'INETWIRE-AS Key-Systems GmbH PartnerGate, DE', 'network': 'INW-4-A1-S2-2009'}, {'asn': '13246', 'asn_org': 'INETWIRE-AS Key-Systems GmbH PartnerGate, DE', 'network': 'INW-4-A1-S2-2009'}]","[""554-mail03.mail-gw.de\r\n554 Your access to this mail system has been rejected due to the sending MTA's poor reputation. If you believe that this failure is in error, please contact the intended recipient via alternate means.\r\n"", ""554-mail02.mail-gw.de\r\n554 Your access to this mail system has been rejected due to the sending MTA's poor reputation. If you believe that this failure is in error, please contact the intended recipient via alternate means.\r\n""]"
Bürgerbüro Blasewitz,https://www.dresden.de/de/rathaus/aemter-und-einrichtungen/oe/dborg/stadt_dresden_5958.php,dresden.de,Sachsen,rathaus,dresden.de,"['s2vg300mr02.pzd-svn.de', 's2vg300mr01.pzd-svn.de']","['31.12.60.33', '31.12.60.32']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Stadtverwaltung,https://www.wurzen.de/,wurzen.de,Sachsen,rathaus,wurzen.de,"['s2vg300mr02.pzd-svn.de', 's2vg300mr01.pzd-svn.de']","['31.12.60.33', '31.12.60.32']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Rathaus Penig,https://www.penig.de/,penig.de,Sachsen,rathaus,penig.de,['sslmail.verwaltungsportal.de'],['88.198.106.46'],"[{'asn': '24940', 'asn_org': 'HETZNER-AS, DE', 'network': 'PORTUNA-NEUE-MEDIEN-GMBH'}]",['220 evergreen.verwaltungsportal.de\r\n']
Rathaus Kitzscher,https://kitzscher.de/,kitzscher.de,Sachsen,rathaus,kitzscher.de,"['s2vg300mr01.pzd-svn.de', 's2vg300mr02.pzd-svn.de']","['31.12.60.32', '31.12.60.33']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Ratshof,https://halle.de/,halle.de,Sachsen,rathaus,halle.de,"['mailgate2.halle.de', 'mailgate1.halle.de']","['217.16.167.30', '217.16.167.31']","[{'asn': '35515', 'asn_org': 'EVH-AS, DE', 'network': 'DE-IT-CONSULT-20000911'}, {'asn': '35515', 'asn_org': 'EVH-AS, DE', 'network': 'DE-IT-CONSULT-20000911'}]","['450 4.3.2 try again later\r\n', '450 4.3.2 try again later\r\n']"
Rathaus - Gebäude 1,http://www.oelsnitz-erzgeb.de/,oelsnitz-erzgeb.de,Sachsen,rathaus,oelsnitz-erzgeb.de,"['s2vg300mr02.pzd-svn.de', 's2vg300mr01.pzd-svn.de']","['31.12.60.33', '31.12.60.32']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Landratsamt Bautzen - Krajnoradny zarjad,https://www.landkreis-bautzen.de,landkreis-bautzen.de,Sachsen,rathaus,landkreis-bautzen.de,['landkreis-bautzen.de'],['188.40.149.42'],"[{'asn': '24940', 'asn_org': 'HETZNER-AS, DE', 'network': 'HOS-317081'}]",['timed out']
Stadtverwaltung Brand-Erbisdorf,https://www.brand-erbisdorf.de/,brand-erbisdorf.de,Sachsen,rathaus,brand-erbisdorf.de,"['s2vg300mr02.pzd-svn.de', 's2vg300mr01.pzd-svn.de']","['31.12.60.33', '31.12.60.32']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Stadthaus,https://www.brand-erbisdorf.de/,brand-erbisdorf.de,Sachsen,rathaus,brand-erbisdorf.de,"['s2vg300mr01.pzd-svn.de', 's2vg300mr02.pzd-svn.de']","['31.12.60.32', '31.12.60.33']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Rathaus Brandis,https://rathaus.stadt-brandis.de/,stadt-brandis.de,Sachsen,rathaus,stadt-brandis.de,['mail.stadt-brandis.de'],['156.67.186.122'],"[{'asn': '60294', 'asn_org': 'DE-DGW Deutsche Glasfaser Wholesale Internet, DE', 'network': 'DGW-FTTH'}]",['timed out']
Rathaus Belgershain,https://belgershain.de/,belgershain.de,Sachsen,rathaus,belgershain.de,"['s2vg300mr02.pzd-svn.de', 's2vg300mr01.pzd-svn.de']","['31.12.60.33', '31.12.60.32']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Rathaus,https://www.bernburg.de,bernburg.de,Sachsen,rathaus,bernburg.de,['mxlb.ispgateway.de'],['80.67.18.126'],"[{'asn': '34011', 'asn_org': 'GD-EMEA-DC-CGN1, DE', 'network': 'DOMAINFACTORY'}]",['550-IP 84.150.214.212 is blacklisted (pbl.spamhaus.org). Help at/Hilfe unter\r\n550 www.mfaq.info\r\n']
Verbandsgemeinde An der Finne – Verwaltungsamt,http://www.vgem-finne.de,vgem-finne.de,Sachsen,rathaus,vgem-finne.de,"['mx-01-eu-central-1.prod.hydra.sophos.com', 'mx-02-eu-central-1.prod.hydra.sophos.com']","['18.196.185.102', '3.72.183.147']","[{'asn': '16509', 'asn_org': 'AMAZON-02 - Amazon.com, Inc., US', 'network': 'AMAZO-ZFRA'}, {'asn': '16509', 'asn_org': 'AMAZON-02 - Amazon.com, Inc., US', 'network': 'AMAZON-FRA'}]","['220 mx-01-eu-central-1.prod.hydra.sophos.com ESMTP Postfix\r\n', '220 mx-01-eu-central-1.prod.hydra.sophos.com ESMTP Postfix\r\n']"
Stadtbezirksamt Pieschen,https://www.dresden.de/de/rathaus/stadtbezirksaemter/pieschen.php?pk_campaign=Shortcut&pk_kwd=de/rathaus/ortsaemter/pieschen.php,dresden.de,Sachsen,rathaus,dresden.de,"['s2vg300mr01.pzd-svn.de', 's2vg300mr02.pzd-svn.de']","['31.12.60.32', '31.12.60.33']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Gemeindeverwaltung Weinböhla,https://www.weinboehla.de/,weinboehla.de,Sachsen,rathaus,weinboehla.de,"['s2vg300mr02.pzd-svn.de', 's2vg300mr01.pzd-svn.de']","['31.12.60.33', '31.12.60.32']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Rathaus Hohe Börde,https://www.hoheboerde.de/,hoheboerde.de,Sachsen,rathaus,hoheboerde.de,['mailgate1.hohe-boerde.de'],['217.16.164.44'],"[{'asn': '35515', 'asn_org': 'EVH-AS, DE', 'network': 'DE-IT-CONSULT-20000911'}]",['450 4.3.2 try again later\r\n']
Rathaus,https://www.stadt-landsberg.de/,stadt-landsberg.de,Sachsen,rathaus,stadt-landsberg.de,"['s2vg300mr01.pzd-svn.de', 's2vg300mr02.pzd-svn.de']","['31.12.60.32', '31.12.60.33']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Rathaus Waldheim,https://www.stadt-waldheim.de/,stadt-waldheim.de,Sachsen,rathaus,stadt-waldheim.de,"['s2vg300mr01.pzd-svn.de', 's2vg300mr02.pzd-svn.de']","['31.12.60.32', '31.12.60.33']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Rathaus,http://www.ballenstedt.de,ballenstedt.de,Sachsen,rathaus,ballenstedt.de,"['mx00.ionos.de', 'mx01.ionos.de']","['217.72.192.67', '212.227.15.41']","[{'asn': '8560', 'asn_org': 'IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE', 'network': 'WEBDE1'}, {'asn': '8560', 'asn_org': 'IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE', 'network': 'ionos-inf'}]","['554-kundenserver.de (mxeue003) Nemesis ESMTP Service not available\r\n554-No SMTP service\r\n554-IP address is block listed.\r\n554 For explanation visit https://postmaster.1und1.de/en/case?c=r0301&i=ip&v=84.150.214.212&r=1Mv4oy-1vNimq1c0m-016gxH\r\n', '554-kundenserver.de (mxeue103) Nemesis ESMTP Service not available\r\n554-No SMTP service\r\n554-IP address is block listed.\r\n554 For explanation visit https://postmaster.1und1.de/en/case?c=r0301&i=ip&v=84.150.214.212&r=1Mmirw-1vW4WQ1ib8-00kJIy\r\n']"
Rathaus,https://www.reichenbach-ol.de/,reichenbach-ol.de,Sachsen,rathaus,reichenbach-ol.de,"['s2vg300mr02.pzd-svn.de', 's2vg300mr01.pzd-svn.de']","['31.12.60.33', '31.12.60.32']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
Verwaltungsgemeinschaft Egelner Mulde,https://www.egelnermulde.de/,egelnermulde.de,Sachsen,rathaus,egelnermulde.de,['egelnermulde-de.mail.protection.outlook.com'],"['2a01:111:f403:ca04::f', '2a01:111:f403:ca09::b', '2a01:111:f403:ca04::4', '52.101.68.12', '52.101.68.25', '2a01:111:f403:ca04::e', '52.101.73.4', '52.101.68.18']","[{'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'MSFT'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'MSFT'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'UK-MICROSOFT-20060601'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'MSFT'}, {'asn': '8075', 'asn_org': 'MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US', 'network': 'MSFT'}]","['220 AMS0EPF00000195.mail.protection.outlook.com Microsoft ESMTP MAIL Service ready at Mon, 20 Apr 2026 07:25:48 +0000 [08DE9D9B78797713]\r\n']"
Verbandsgemeinde An der Finne – Außenstelle Eckartsberga,http://www.vgem-finne.de,vgem-finne.de,Sachsen,rathaus,vgem-finne.de,"['mx-02-eu-central-1.prod.hydra.sophos.com', 'mx-01-eu-central-1.prod.hydra.sophos.com']","['18.196.185.102', '3.72.183.147']","[{'asn': '16509', 'asn_org': 'AMAZON-02 - Amazon.com, Inc., US', 'network': 'AMAZO-ZFRA'}, {'asn': '16509', 'asn_org': 'AMAZON-02 - Amazon.com, Inc., US', 'network': 'AMAZON-FRA'}]","['220 mx-01-eu-central-1.prod.hydra.sophos.com ESMTP Postfix\r\n', '220 mx-01-eu-central-1.prod.hydra.sophos.com ESMTP Postfix\r\n']"
Gemeindeverwaltung Claussnitz,https://www.claussnitz.de/index.php/rathaus,claussnitz.de,Sachsen,rathaus,claussnitz.de,['mail.claussnitz.de'],"['2a01:4f8:d0a:62f8::2', '136.243.167.86']","[{'asn': '24940', 'asn_org': 'HETZNER-AS, DE', 'network': 'HOS-14991'}, {'asn': '24940', 'asn_org': 'HETZNER-AS, DE', 'network': 'HETZNER-nbg1-dc1'}]",['220 www477.your-server.de Exim ESMTP Service ready\r\n']
Gemeindeverwaltung Vierkirchen,https://www.vierkirchen.com,vierkirchen.com,Sachsen,rathaus,vierkirchen.com,"['s2vg300mr01.pzd-svn.de', 's2vg300mr02.pzd-svn.de']","['31.12.60.32', '31.12.60.33']","[{'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}, {'asn': '61352', 'asn_org': 'SUB-LIR-SN-AS Sub-LIR SN, DE', 'network': 'V4SN'}]","['timed out', 'timed out']"
